"TERMINAL";"NUMÉRO TC";"ISO";"STATUT V/P";"POIDS BRUT";"EXPLOITANT";"CYCLE";"ALLOTISSEMENT"
GO;FFAU3072877;"4510";V ;3900.000;MSC       ;  ;GORARA4146
GO;FFAU3706246;"4510";V ;3900.000;MSC       ;  ;GOVDD03103
GO;FFAU3715280;"4510";V ;3900.000;MSC       ;  ;GORARA1138
GO;FFAU3717019;"4510";V ;3900.000;MSC       ;  ;GORARA3162
GO;FFAU3757958;"4510";V ;3900.000;MSC       ;  ;GOVDD05083
GO;FFAU3769650;"4510";V ;3900.000;MSC       ;  ;GORARA5017
GO;FFAU3769959;"4510";V ;3900.000;MSC       ;  ;GOVDD03104
GO;FFAU3771046;"4510";V ;3900.000;MSC       ;  ;GOVDD01103
GO;FFAU3788413;"4510";V ;3900.000;MSC       ;  ;GOVDD06137
GO;FFAU3791510;"4510";V ;3900.000;MSC       ;  ;GOVDD07241
GO;FFAU3795310;"4510";V ;3900.000;MSC       ;  ;GOVDD03087
GO;FFAU3800421;"45G1";V ;3900.000;MSC       ;  ;GORARA3032
GO;FFAU3804319;"4510";V ;3900.000;MSC       ;  ;GOVDD07126
GO;FFAU3849967;"4510";V ;3900.000;MSC       ;  ;          
GO;FFAU4031229;"4510";V ;3900.000;MSC       ;  ;GOVDD03201
GO;FORU1508465;"22G1";V ;2200.000;MARFRET   ;I ;GOVDD01731
GO;FSCU3860474;"22G0";V ;2180.000;MSC       ;  ;GORARA2162
GO;FSCU4684493;"42G1";V ;3700.000;CMA       ;  ;GOVII01576
GO;FSCU4783480;"42G1";V ;3700.000;CMA       ;  ;GOVPP01198
GO;FSCU4803416;"42G1";V ;3700.000;CMA       ;  ;GOVII01541
GO;FSCU4865110;"4310";V ;3700.000;MSC       ;  ;GOVDD05053
GO;FSCU5782339;"4532";V ;5100.000;MSC       ;I ;GORARA2143
GO;FSCU7943710;"2210";V ;2250.000;MSC       ;  ;GORARA3218
GO;FSCU7944110;"2210";V ;2250.000;MSC       ;  ;GORARA3185
GO;FSCU8114288;"4510";V ;3900.000;MSC       ;  ;          
GO;FSCU8324284;"45G1";V ;3900.000;MSC       ;  ;GOVDD01102
GO;FSCU8365745;"4510";V ;3900.000;MSC       ;  ;GORARA3039
GO;FSCU8849307;"4510";V ;3900.000;MSC       ;  ;GOVDD03105
GO;FSCU8934311;"4510";V ;3900.000;MSC       ;  ;GOVDD05055
GO;FSNU2611038;"22G1";V ;2200.000;MAERSK    ;I ;GOVDD08314
GO;FTAU1246529;"2210";V ;2250.000;MSC       ;  ;GORARA1047
GO;FTAU1339637;"2210";V ;2250.000;MSC       ;  ;GOVDD01191
GO;FTAU1347329;"2210";V ;2250.000;MSC       ;  ;GORARA4092
GO;FTAU1349337;"2210";V ;2250.000;MSC       ;  ;GORARA4019
GO;FTAU1354945;"2210";V ;2250.000;MSC       ;  ;GORARA3186
GO;FTAU1359295;"2210";V ;2250.000;MSC       ;  ;GORARA2252
GO;FTAU1372682;"2210";V ;2250.000;MSC       ;  ;GOVDD01221
GO;FTAU1377196;"2210";V ;2250.000;MSC       ;  ;GORARA3137
GO;FTAU1380076;"2210";V ;2250.000;MSC       ;  ;GORARA3266
GO;FTAU1387173;"2210";V ;2250.000;MSC       ;  ;GORARA4216
GO;FTAU1400608;"2210";V ;2250.000;MSC       ;  ;GORARA1089
GO;FTAU1410925;"2210";V ;2250.000;MSC       ;  ;GORARA4248
GO;FTAU1422335;"2210";V ;2250.000;MSC       ;  ;GOVDD05251
GO;FTAU1424277;"2210";V ;2250.000;MSC       ;  ;GORARA3259
GO;FTAU1429432;"2210";V ;2250.000;MSC       ;  ;GORARA2266
GO;FTAU1434634;"2210";V ;2250.000;MSC       ;  ;          
GO;FTAU1439467;"2210";V ;2250.000;MSC       ;  ;GOVDD01013
GO;FTAU1448540;"2210";V ;2250.000;MSC       ;  ;GOVDD06291
GO;FTAU1457630;"2210";V ;2250.000;MSC       ;  ;GORARA4015
GO;FTAU1486197;"2210";V ;2250.000;MSC       ;  ;GORARA1152
GO;FTAU1508784;"2210";V ;2250.000;MSC       ;  ;GORARA1195
GO;GATU0686559;"2210";V ;2250.000;MSC       ;  ;GORARA1191
GO;GATU4440060;"4310";V ;3700.000;MSC       ;  ;GOVDD01161
GO;GCXU5554517;"45G0";V ;3700.000;MAERSK    ;  ;GOVDD01333
GO;GCXU5564500;"45G1";V ;3900.000;MAERSK    ;  ;GOVDD06316
GO;GCXU5721086;"45G1";V ;3900.000;MAERSK    ;  ;GORARA2088
GO;GCXU5758315;"45G1";V ;3900.000;MAERSK    ;  ;GORARA4046
GO;GESU1130390;"2210";V ;2250.000;MSC       ;  ;GOVDD08211
GO;GESU1229573;"2200";V ;2200.000;HLAG      ;  ;          
GO;GESU1348802;"22G0";V ;2180.000;MARFRET   ;I ;          
GO;GESU1462327;"2CG0";V ;2200.000;MARFRET   ;I ;GOVDD05761
GO;GESU1462414;"2CG0";V ;2200.000;MARFRET   ;I ;GOVDD01721
GO;GESU1463010;"2CG0";V ;2200.000;MARFRET   ;I ;GOVDD08741
GO;GESU1463278;"2CG0";V ;2200.000;MARFRET   ;I ;GOVDD04751
GO;GESU1463431;"2CG0";V ;2200.000;MARFRET   ;I ;GOVDD05741
GO;GESU1463447;"2CG0";V ;2200.000;MARFRET   ;I ;GOVDD01761
GO;GESU1463724;"2CG0";V ;2200.000;MARFRET   ;I ;GOVDD08711
GO;GESU1464171;"2CG0";V ;2200.000;MARFRET   ;I ;GOVDD04761
GO;GESU1464187;"2CG0";V ;2200.000;MARFRET   ;I ;GOVDD03761
GO;GESU1464206;"2CG0";V ;2200.000;MARFRET   ;I ;GOVDD02761
GO;GESU1464269;"2CG0";V ;2200.000;MARFRET   ;I ;GOVDD06761
GO;GESU1464438;"2CG0";V ;2200.000;MARFRET   ;I ;GOVDD05711
GO;GESU1464459;"2CG0";V ;2200.000;MARFRET   ;I ;GOVDD07751
GO;GESU1464649;"2CG0";V ;2200.000;MARFRET   ;I ;GOVDD07741
GO;GESU1464839;"2CG0";V ;2200.000;MARFRET   ;I ;GOVDD03751
GO;GESU1464886;"2CG0";V ;2200.000;MARFRET   ;I ;GOVDD06711
GO;GESU1464952;"2CG0";V ;2200.000;MARFRET   ;I ;GOVDD07711
GO;GESU1464994;"2CG0";V ;2200.000;MARFRET   ;I ;GOVDD08751
GO;GESU3330037;"2210";V ;2250.000;MSC       ;  ;GORARA4085
GO;GESU3444472;"22G0";V ;2180.000;CMA       ;  ;GORPRP1108
GO;GESU3907900;"22G1";V ;2200.000;MAERSK    ;I ;GOVDD03319
GO;GESU4984325;"4EG0";V ;4000.000;CMA       ;I ;GORPRP1237
GO;GESU4989306;"4EG0";V ;4000.000;MARFRET   ;I ;GOVDD01702
GO;GESU5261932;"4EG0";V ;4000.000;MARFRET   ;I ;GORARA4172
GO;GESU5647313;"4500";V ;3900.000;HLAG      ;  ;GORARA1201
GO;GESU5880583;"4EG0";V ;4000.000;MARFRET   ;I ;GORARA4265
GO;GESU5886555;"45G1";V ;3900.000;MAERSK    ;  ;GOVDD01313
GO;GESU6596329;"42G1";V ;3700.000;CMA       ;  ;GOVPP01182
GO;GESU6790859;"45G1";V ;3900.000;MARFRET   ;  ;GOVAA01023
GO;GESU9485041;"45R1";V ;4500.000;HLAG      ;  ;GORARA5013
GO;GLDU0259501;"2210";V ;2250.000;MSC       ;  ;GORARA4154
GO;GLDU0609826;"45G1";V ;3900.000;MSC       ;  ;GORARA1171
GO;GLDU0771375;"4510";V ;3900.000;MSC       ;  ;GORARA1174
GO;GLDU3252162;"2210";V ;2250.000;MSC       ;  ;GOHG1  B 1
GO;GLDU3258197;"2210";V ;2250.000;MSC       ;  ;          
GO;GLDU3333460;"2210";V ;2250.000;MSC       ;  ;GORARA4097
GO;GLDU3565803;"22G1";V ;2200.000;HLAG      ;  ;GORARA2105
GO;GLDU3654921;"2210";V ;2250.000;MSC       ;  ;GORARA3178
GO;GLDU3672782;"2210";V ;2250.000;MSC       ;  ;GORARA1144
GO;GLDU3820452;"2210";V ;2250.000;MSC       ;  ;GORARA3188
GO;GLDU3840356;"22G0";V ;2180.000;HLAG      ;  ;GORARA1102
GO;GLDU3880030;"2210";V ;2250.000;MSC       ;  ;GORARA1019
GO;GLDU3885176;"22G1";V ;2200.000;HLAG      ;  ;GORARA1123
GO;GLDU3983866;"2210";V ;2250.000;MSC       ;  ;GORARA3244
GO;GLDU5014395;"22G1";V ;2200.000;MSC       ;  ;GORARA3262
GO;GLDU5052712;"2210";V ;2250.000;MSC       ;  ;GOVDD03091
GO;GLDU5088720;"2210";V ;2250.000;MSC       ;  ;GORARA4132
GO;GLDU5141661;"2210";V ;2250.000;MSC       ;  ;GORARA1164
GO;GLDU5196155;"2210";V ;2250.000;MSC       ;  ;GORARA1041
GO;GLDU5217617;"2210";V ;2250.000;MSC       ;  ;GOVDD07141
GO;GLDU5465866;"2210";V ;2250.000;MSC       ;  ;GORARA3263
GO;GLDU5502804;"2210";V ;2250.000;MSC       ;  ;GOVDD07011
GO;GLDU5603754;"22G1";V ;2200.000;MAERSK    ;I ;GORARA3232
GO;GLDU5613984;"2210";V ;2250.000;MSC       ;  ;          
GO;GLDU5719528;"22G1";V ;2200.000;MSC       ;  ;GORARA4017
GO;GLDU7227390;"4510";V ;3900.000;MSC       ;  ;GORARA4253
GO;GLDU7341463;"45G1";V ;3900.000;MSC       ;  ;GORARA2144
GO;GLDU7492984;"4510";V ;3900.000;MSC       ;  ;GOVDD02136
GO;GLDU7644710;"45G1";V ;3900.000;CMA       ;  ;GORPRP1011
GO;GLDU7673940;"4510";V ;3900.000;MSC       ;  ;GOVAA01026
GO;GLDU7707505;"4510";V ;3900.000;MSC       ;  ;GORARA1188
GO;GLDU9456266;"2210";V ;2250.000;MSC       ;  ;GOVDD06151
GO;GLDU9696797;"22G1";V ;2200.000;MARFRET   ;I ;GOVDD07731
GO;GSTU5172158;"2210";V ;2250.000;MSC       ;  ;GORARA3269
GO;GVDU4004284;"42G1";V ;3700.000;CMA       ;  ;GOVII05522
GO;GVDU4006311;"42G1";V ;3700.000;CMA       ;  ;GORPRP1202
GO;HASU1130371;"22G1";V ;2200.000;MAERSK    ;I ;GOVDD04314
GO;HASU1150613;"22G1";V ;2200.000;MAERSK    ;I ;GOVDD05314
GO;HASU1166625;"22G1";V ;2200.000;MAERSK    ;I ;GORARA1078
GO;HASU1458210;"22G1";V ;2200.000;MAERSK    ;I ;GORARA3236
GO;HASU1543101;"22G1";V ;2200.000;MAERSK    ;  ;GORARA4182
GO;HASU4038931;"45G1";V ;3900.000;MAERSK    ;  ;GOVDD06323
GO;HASU4045801;"45G1";V ;3900.000;MAERSK    ;  ;GOVDD06322
GO;HASU4094880;"45G1";V ;3900.000;MAERSK    ;  ;GORARA3024
GO;HASU4119930;"45G1";V ;3900.000;MAERSK    ;  ;GOVDD06319
GO;HASU5108972;"45G1";V ;3900.000;MAERSK    ;  ;GORARA2044
GO;HASU5140608;"45G1";V ;3900.000;MAERSK    ;  ;GOVDD06317
GO;HBLU9011042;"45R1";V ;4500.000;HLAG      ;  ;GOVAA01022
GO;HJMU4955114;"42G1";V ;3700.000;BGFREIGHT ;  ;GOCP31 E 1
GO;HLBU1120793;"22G1";V ;2200.000;HLAG      ;  ;GORARA4055
GO;HLBU1503750;"22G1";V ;2200.000;HLAG      ;  ;          
GO;HLBU1744233;"22G1";V ;2200.000;HLAG      ;  ;          
GO;HLBU2075071;"4500";V ;3900.000;HLAG      ;  ;GOBLC  5 3
GO;HLBU2632691;"22G1";V ;2200.000;HLAG      ;  ;          
GO;HLBU2993626;"22G1";V ;2200.000;HLAG      ;  ;GORARA1082
GO;HLBU3020710;"22G1";V ;2200.000;HLAG      ;  ;GORARA2166
GO;HLBU3458218;"22G1";V ;2200.000;HLAG      ;  ;GORARA2244
GO;HLBU9217809;"45R1";V ;4500.000;HLAG      ;  ;GORARA5012
GO;HLBU9545069;"45R1";V ;4500.000;HLAG      ;  ;GORARA3021
GO;HLBU9638789;"45R1";V ;4500.000;HLAG      ;  ;GORARA4048
GO;HLBU9639363;"45R1";V ;4500.000;HLAG      ;  ;GORARA4144
GO;HLBU9726581;"45R1";V ;4500.000;HLAG      ;  ;GORARA1139
GO;HLXU1075304;"22G1";V ;2200.000;HLAG      ;  ;GORARA4058
GO;HLXU1241468;"22G1";V ;2200.000;HLAG      ;  ;          
GO;HLXU1250752;"22G1";V ;2200.000;HLAG      ;  ;GORARA1122
GO;HLXU1388130;"22G1";V ;2200.000;HLAG      ;  ;GORARA1252
GO;HLXU1399962;"22G0";V ;2180.000;HLAG      ;  ;GORARA4184
GO;HLXU3293389;"2200";V ;2200.000;HLAG      ;  ;          
GO;HLXU3323903;"2200";V ;2200.000;HLAG      ;  ;GORARA1087
GO;HLXU8781220;"45R1";V ;4500.000;HLAG      ;  ;GORARA4143
GO;HPCU4112920;"45G1";V ;3900.000;MARFRET   ;  ;GOVDD01701
GO;HPCU4112940;"45G1";V ;3900.000;MARFRET   ;  ;GOVDD01709
GO;HPCU4126944;"45G1";V ;3900.000;MARFRET   ;  ;GOVDD01708
GO;IKSU2560017;"42G1";V ;3700.000;MAERSK    ;  ;GOCP35 A 2
GO;INBU3913240;"2210";V ;2250.000;MSC       ;  ;GORARA4219
GO;INKU2329492;"4510";V ;3900.000;MSC       ;  ;GORARA1118
GO;INKU6382176;"45G1";V ;3900.000;MARFRET   ;I ;GORARA3065
GO;INKU6655809;"4510";V ;3900.000;MSC       ;  ;          
GO;INKU6692187;"4510";V ;3900.000;MSC       ;  ;GOVDD07068
GO;IPXU3099509;"2210";V ;2250.000;MSC       ;  ;GOVDD03171
GO;IPXU3117095;"2210";V ;2250.000;MSC       ;  ;GORARA4123
GO;IPXU3386999;"22G0";V ;2180.000;CMA       ;  ;GOVPP01035
GO;IPXU3699479;"2210";V ;2250.000;MSC       ;  ;GORARA1154
GO;LYGU0034425;"45G1";V ;3900.000;MAERSK    ;  ;GOVDD06311
GO;LYGU0034451;"45G1";V ;3900.000;ADIV      ;  ;GOVDD04321
GO;LYGU0034580;"45G1";V ;3900.000;ADIV      ;  ;GOVDD01361
GO;LYGU1518018;"22G1";V ;2200.000;ADIV      ;  ;GOVAA01213
GO;LYGU1518023;"22G1";V ;2200.000;ADIV      ;  ;GOVAA01157
GO;LYGU1518044;"22G0";V ;2180.000;ADIV      ;  ;GOVAA01212
GO;LYGU1518070;"22G1";V ;2200.000;ADIV      ;  ;GOVAA01159
GO;LYGU1518086;"22G1";V ;2200.000;ADIV      ;  ;GOVAA01158
GO;LYGU1518110;"22G1";V ;2200.000;ADIV      ;  ;GOVAA01211
GO;MAEU3448824;"45P3";V ;5100.000;MAERSK    ;I ;GORARA3103
GO;MAEU3458268;"45P3";V ;5100.000;MAERSK    ;  ;GOVAA01043
GO;MAEU3479825;"42P3";V ;4500.000;MAERSK    ;I ;GORARA4047
GO;MAEU3489612;"45P3";V ;5100.000;MAERSK    ;I ;GORARA3106
GO;MAEU3492684;"45P3";V ;5100.000;MAERSK    ;I ;GORARA3105
GO;MAGU2332164;"2210";V ;2250.000;MSC       ;  ;GOVDD05131
GO;MAGU2336468;"2210";V ;2250.000;MSC       ;  ;GORARA1085
GO;MAGU2454054;"2210";V ;2250.000;MSC       ;  ;GORARA4243
GO;MAGU2527612;"22G0";V ;2180.000;CMA       ;I ;GOVII03571
GO;MAGU5359981;"45G1";V ;3900.000;MAERSK    ;I ;GOVDD01319
GO;MEDU1046966;"2210";V ;2250.000;MSC       ;  ;GORARA3156
GO;MEDU1132508;"2210";V ;2250.000;MSC       ;  ;GORARA3213
GO;MEDU1350618;"2210";V ;2250.000;MSC       ;  ;GORARA2247
GO;MEDU1397960;"2210";V ;2250.000;MSC       ;  ;GORARA2255
GO;MEDU1521963;"2210";V ;2250.000;MSC       ;  ;GORARA3249
GO;MEDU1801820;"2210";V ;2250.000;MSC       ;  ;GORARA3158
GO;MEDU1877276;"2210";V ;2250.000;MSC       ;  ;GOVDD04121
GO;MEDU1974086;"2210";V ;2250.000;MSC       ;  ;GORARA5193
GO;MEDU1999968;"2210";V ;2250.000;MSC       ;  ;GORARA4098
GO;MEDU2054713;"2210";V ;2250.000;MSC       ;  ;GORARA1151
GO;MEDU2089643;"2210";V ;2250.000;MSC       ;  ;GORARA1199
GO;MEDU2107264;"22G1";V ;2200.000;MSC       ;  ;GORARA3155
GO;MEDU2138769;"2210";V ;2250.000;MSC       ;  ;          
GO;MEDU2237376;"2210";V ;2250.000;MSC       ;  ;GORARA1246
GO;MEDU2305911;"2210";V ;2250.000;MSC       ;  ;GORARA4158
GO;MEDU2311745;"2210";V ;2250.000;MSC       ;  ;GORARA4096
GO;MEDU2338319;"2210";V ;2250.000;MSC       ;  ;GORARA1222
GO;MEDU2464739;"2210";V ;2250.000;MSC       ;  ;          
GO;MEDU2508837;"2210";V ;2250.000;MSC       ;  ;GOVDD02071
GO;MEDU2533064;"2210";V ;2250.000;MSC       ;  ;GORARA2103
GO;MEDU2553836;"22G1";V ;2200.000;MSC       ;  ;GORARA4126
GO;MEDU2558885;"2210";V ;2250.000;MSC       ;  ;GOVDD03031
GO;MEDU2561929;"2210";V ;2250.000;MSC       ;  ;GORARA4236
GO;MEDU2618135;"2210";V ;2250.000;MSC       ;  ;GOVDD03051
GO;MEDU2638039;"2210";V ;2250.000;MSC       ;  ;GORARA2251
GO;MEDU2711700;"2210";V ;2250.000;MSC       ;  ;GOVDD08271
GO;MEDU2909043;"2210";V ;2250.000;MSC       ;  ;GORARA2104
GO;MEDU2954090;"2210";V ;2250.000;MSC       ;  ;GORARA1081
GO;MEDU2977330;"2210";V ;2250.000;MSC       ;  ;GORARA3251
GO;MEDU2991405;"2210";V ;2250.000;MSC       ;  ;GORARA3248
GO;MEDU3018201;"2210";V ;2250.000;MSC       ;  ;GORARA4227
GO;MEDU3033206;"2210";V ;2250.000;MSC       ;  ;GORARA1105
GO;MEDU3121312;"2210";V ;2250.000;MSC       ;  ;GOVDD08091
GO;MEDU3128282;"2210";V ;2250.000;MSC       ;  ;GORARA4099
GO;MEDU3154893;"2210";V ;2250.000;MSC       ;  ;GORARA1104
GO;MEDU3168310;"2210";V ;2250.000;MSC       ;  ;GORARA4234
GO;MEDU3306403;"2210";V ;2250.000;MSC       ;  ;GORARA3264
GO;MEDU3422194;"2210";V ;2250.000;MSC       ;  ;GORARA4129
GO;MEDU3476457;"22G1";V ;2200.000;MSC       ;  ;GORARA3151
GO;MEDU3522700;"2210";V ;2250.000;MSC       ;  ;GORARA4091
GO;MEDU3586639;"2210";V ;2250.000;MSC       ;  ;GORARA3201
GO;MEDU3609225;"2210";V ;2250.000;MSC       ;  ;GORARA3219
GO;MEDU3610123;"2210";V ;2250.000;MSC       ;  ;GORARA3217
GO;MEDU3615059;"2210";V ;2250.000;MSC       ;  ;GOVDD02021
GO;MEDU3656905;"2210";V ;2250.000;MSC       ;  ;GORARA3207
GO;MEDU3672146;"2210";V ;2250.000;MSC       ;  ;GOVDD05141
GO;MEDU3686957;"2210";V ;2250.000;MSC       ;  ;GOVDD08031
GO;MEDU3735028;"2210";V ;2250.000;MSC       ;  ;GORARA4011
GO;MEDU3745582;"2210";V ;2250.000;MSC       ;  ;GORARA3268
GO;MEDU3754007;"2210";V ;2250.000;MSC       ;  ;GORARA2165
GO;MEDU3835921;"22G1";V ;2200.000;MSC       ;  ;GORARA4187
GO;MEDU3910990;"22G1";V ;2200.000;MSC       ;  ;GORARA2101
GO;MEDU3942302;"2210";V ;2250.000;MSC       ;  ;GORARA2151
GO;MEDU3982877;"2210";V ;2250.000;MSC       ;  ;GORARA1158
GO;MEDU3984993;"2210";V ;2250.000;MSC       ;  ;GORARA2071
GO;MEDU4012039;"4310";V ;3700.000;MSC       ;  ;          
GO;MEDU4148690;"42G1";V ;3700.000;MSC       ;  ;GORARA1057
GO;MEDU4271683;"45G1";V ;3900.000;MSC       ;  ;GORARA2014
GO;MEDU4303081;"4310";V ;3700.000;MSC       ;  ;GORARA1203
GO;MEDU4382901;"4510";V ;3900.000;MSC       ;  ;GORARA1092
GO;MEDU4420853;"4510";V ;3900.000;MSC       ;  ;GOVAA01024
GO;MEDU4457235;"45G1";V ;3900.000;MSC       ;  ;GOVAA01025
GO;MEDU4524890;"45G1";V ;3900.000;MSC       ;  ;GOVDD05114
GO;MEDU4566679;"45G1";V ;3900.000;MSC       ;  ;GORARA2013
GO;MEDU4640647;"45G1";V ;3900.000;MSC       ;  ;GORARA1178
GO;MEDU4657850;"45G1";V ;3900.000;MSC       ;  ;GORARA2047
GO;MEDU4699558;"45G1";V ;3900.000;MSC       ;  ;GOVDD01098
GO;MEDU4754995;"4510";V ;3900.000;MSC       ;  ;GORARA2229
GO;MEDU4776802;"4510";V ;3900.000;MSC       ;  ;GORARA1233
GO;MEDU4809819;"4510";V ;3900.000;MSC       ;  ;GOVDD02134
GO;MEDU4833097;"4510";V ;3900.000;MSC       ;  ;GORARA1068
GO;MEDU4857247;"45G1";V ;3900.000;MSC       ;  ;GORARA1067
GO;MEDU4894805;"4510";V ;3900.000;MSC       ;  ;GORARA1066
GO;MEDU4957605;"4510";V ;3900.000;MSC       ;  ;GOVDD01108
GO;MEDU4984914;"45G1";V ;3900.000;MSC       ;  ;GOVDD03081
GO;MEDU5050440;"2210";V ;2250.000;MSC       ;  ;GORARA3214
GO;MEDU5109698;"2210";V ;2250.000;MSC       ;  ;GORARA2248
GO;MEDU5111904;"2210";V ;2250.000;MSC       ;  ;GORARA1018
GO;MEDU5144045;"2210";V ;2250.000;MSC       ;  ;GORARA4051
GO;MEDU5172807;"2210";V ;2250.000;MSC       ;  ;GOVDD05021
GO;MEDU5176628;"2210";V ;2250.000;MSC       ;  ;GORARA1084
GO;MEDU5192172;"2210";V ;2250.000;MSC       ;  ;          
GO;MEDU5198165;"2210";V ;2250.000;MSC       ;  ;GOVDD06141
GO;MEDU5200431;"2210";V ;2250.000;MSC       ;  ;GORARA4089
GO;MEDU5223210;"22G1";V ;2200.000;MSC       ;  ;          
GO;MEDU5227005;"22G1";V ;2200.000;MSC       ;  ;GORARA2265
GO;MEDU5233435;"22G1";V ;2200.000;MSC       ;  ;GORARA1074
GO;MEDU5238186;"22G1";V ;2200.000;MSC       ;  ;GORARA3134
GO;MEDU5240938;"22G1";V ;2200.000;MSC       ;  ;GOVDD08081
GO;MEDU5240985;"22G1";V ;2200.000;MSC       ;  ;GOVDD04171
GO;MEDU5264014;"22G1";V ;2200.000;MSC       ;  ;GOVDD04091
GO;MEDU5266887;"22G1";V ;2200.000;MSC       ;  ;GORARA4238
GO;MEDU5277135;"22G1";V ;2200.000;MSC       ;  ;GORARA4094
GO;MEDU5310296;"2210";V ;2250.000;MSC       ;  ;GORARA3256
GO;MEDU5332103;"2210";V ;2250.000;MSC       ;  ;GORARA3205
GO;MEDU5351510;"2210";V ;2250.000;MSC       ;  ;GORARA3252
GO;MEDU5373123;"2210";V ;2250.000;MSC       ;  ;GORARA4081
GO;MEDU5377690;"2210";V ;2250.000;MSC       ;  ;GORARA3094
GO;MEDU5420143;"2210";V ;2250.000;MSC       ;  ;GOVDD01041
GO;MEDU5467032;"2210";V ;2250.000;MSC       ;  ;GORARA2195
GO;MEDU5512738;"2210";V ;2250.000;MSC       ;  ;GORARA3253
GO;MEDU5515357;"2210";V ;2250.000;MSC       ;  ;GOVDD06041
GO;MEDU5528903;"2210";V ;2250.000;MSC       ;  ;GORARA3235
GO;MEDU5529366;"2210";V ;2250.000;MSC       ;  ;GOVDD08231
GO;MEDU5558596;"22G1";V ;2200.000;MSC       ;  ;GOVDD06011
GO;MEDU5574107;"2210";V ;2250.000;MSC       ;  ;GOVDD06251
GO;MEDU5577868;"2210";V ;2250.000;MSC       ;  ;GOVDD08291
GO;MEDU5584358;"2210";V ;2250.000;MSC       ;  ;GORARA3246
GO;MEDU5585328;"2210";V ;2250.000;MSC       ;  ;GOVDD01071
GO;MEDU5601748;"2210";V ;2250.000;MSC       ;  ;GORARA4018
GO;MEDU5620429;"2210";V ;2250.000;MSC       ;  ;GORARA3176
GO;MEDU5621934;"2210";V ;2250.000;MSC       ;  ;          
GO;MEDU5638808;"2210";V ;2250.000;MSC       ;  ;GORARA1157
GO;MEDU5660186;"2210";V ;2250.000;MSC       ;  ;GOVDD04021
GO;MEDU5705906;"22G1";V ;2200.000;MSC       ;  ;GORARA1264
GO;MEDU5757767;"22G1";V ;2200.000;MSC       ;  ;GORARA4082
GO;MEDU5759517;"2210";V ;2250.000;MSC       ;  ;GORARA3247
GO;MEDU5774091;"2210";V ;2250.000;MSC       ;  ;GORARA1223
GO;MEDU5825558;"2210";V ;2250.000;MSC       ;  ;          
GO;MEDU5838581;"2210";V ;2250.000;MSC       ;  ;GOVDD02061
GO;MEDU5844500;"2210";V ;2250.000;MSC       ;  ;          
GO;MEDU5852580;"2210";V ;2250.000;MSC       ;  ;GORARA2191
GO;MEDU5869520;"2210";V ;2250.000;MSC       ;  ;GORARA4056
GO;MEDU5890152;"2210";V ;2250.000;MSC       ;  ;GORARA3133
GO;MEDU5932387;"2210";V ;2250.000;MSC       ;  ;GOVDD03301
GO;MEDU5946586;"2210";V ;2250.000;MSC       ;  ;GOVDD01051
GO;MEDU5998960;"2210";V ;2250.000;MSC       ;  ;GORARA4232
GO;MEDU6071468;"2210";V ;2250.000;MSC       ;  ;          
GO;MEDU6119094;"2210";V ;2250.000;MSC       ;  ;GORARA2267
GO;MEDU6161094;"2210";V ;2250.000;MSC       ;  ;GORARA1125
GO;MEDU6241883;"2210";V ;2250.000;MSC       ;  ;          
GO;MEDU6249591;"2210";V ;2250.000;MSC       ;  ;GORARA1129
GO;MEDU6320806;"2210";V ;2250.000;MSC       ;  ;GORARA1197
GO;MEDU6323087;"2210";V ;2250.000;MSC       ;  ;GORARA3239
GO;MEDU6394481;"2210";V ;2250.000;MSC       ;  ;GOHG1  A 1
GO;MEDU6469791;"2210";V ;2250.000;MSC       ;  ;GORARA4153
GO;MEDU6569960;"2210";V ;2250.000;MSC       ;  ;GORARA1194
GO;MEDU6618386;"2210";V ;2250.000;MSC       ;  ;GORARA2192
GO;MEDU6790456;"2210";V ;2250.000;MSC       ;  ;GOVDD06091
GO;MEDU6877279;"22G1";V ;2200.000;MSC       ;  ;GOVDD02013
GO;MEDU6900527;"2210";V ;2250.000;MSC       ;  ;GORARA2249
GO;MEDU6934893;"22G1";V ;2200.000;MSC       ;  ;          
GO;MEDU6949912;"2210";V ;2250.000;MSC       ;  ;GORARA1258
GO;MEDU6977489;"2210";V ;2250.000;MSC       ;  ;GORARA3183
GO;MEDU7025256;"4510";V ;3900.000;MSC       ;  ;GOVDD05106
GO;MEDU7177897;"4510";V ;3900.000;MSC       ;  ;GOVDD05103
GO;MEDU7187745;"4510";V ;3900.000;MSC       ;  ;GOVDD06132
GO;MEDU7245179;"4510";V ;3900.000;MSC       ;  ;GOVDD03151
GO;MEDU7253385;"45G1";V ;3900.000;MSC       ;  ;GOVDD02146
GO;MEDU7300070;"4510";V ;3900.000;MSC       ;  ;GORARA2146
GO;MEDU7383753;"4510";V ;3900.000;MSC       ;  ;GORARA2221
GO;MEDU7469800;"4510";V ;3900.000;MSC       ;  ;GOVDD03102
GO;MEDU7523412;"4510";V ;3900.000;MSC       ;  ;GOVDD05117
GO;MEDU7571405;"4510";V ;3900.000;MSC       ;  ;GORARA2222
GO;MEDU7583751;"4510";V ;3900.000;MSC       ;  ;GORARA1063
GO;MEDU7595182;"4510";V ;3900.000;MSC       ;  ;GORARA3195
GO;MEDU7901997;"4510";V ;3900.000;MSC       ;  ;GORARA1061
